,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url
160,VAEfqt00wt0,Bispo Bruno Leonardo,ORAÇÃO FORTÍSSIMA COM O SALMO 27,"['Oração', 'Oração do dia', 'Oração do dia bispo bruno Leonardo', 'Bispo bruno Leonardo oração do dia', 'Bispo bruno ao vivo', 'Bispo bruno ao vivo agora', 'Bispo bruno Leonardo oração de hoje', 'Bispo bruno Leonardo', 'salmo 91', 'Salmo 91 bispo bruno Leonardo', 'Bispo Bruno Leonardo ao vivo hoje', 'Salmo 23', 'Salmo 23 Bispo Bruno Leonardo']",2024-12-21T07:58:07Z,2375858,747731,653958,,PT13M22S,hd,https://i.ytimg.com/vi/VAEfqt00wt0/hqdefault.jpg
161,gR5FVOB7Epw,🎧O Y B E K_ake🎧,OBUNA BO'LING #islam #islamic #islamicshorts #islamicvideo #islamicquotes #islamicstatus,,2024-12-21T16:23:36Z,589436,,82,,PT11S,hd,https://i.ytimg.com/vi/gR5FVOB7Epw/hqdefault.jpg
162,ElGNUkpR7eY,Focus on the Family,Fighting the Spiritual Battle for Your Marriage - Jason & Tori Benham,"['focus on the family', 'jason benham', 'tori benham', 'jason and tori benham', 'the benham brothers', 'fighting the spiritual battle for your marriage', 'the spiritual battle for your marriage', 'beauty in battle', 'beauty in battle book', 'focus on the family broadcast', 'focus on the family marriage', 'focus on marriage', 'focus broadcast', 'fotf broadcast']",2022-06-29T14:22:20Z,190113,4867,98,,PT26M22S,hd,https://i.ytimg.com/vi/ElGNUkpR7eY/hqdefault.jpg
163,ZzWBpGwKoaI,Live SupremeMasterTV,"SupremeMasterTV Live (Full HD, 1080p)","['SupremeMasterTV\u200b', 'SMTV', '수프림 마스터 TV']",2021-11-29T15:23:11Z,7396844,,,,P0D,sd,https://i.ytimg.com/vi/ZzWBpGwKoaI/hqdefault_live.jpg
164,QF_IfKLUIII,Телеканал ТБН,НЕ КАЖДЫЙ ФАКТ – Истина! ОБЛИЧЕНИЕ духа тревоги. СЛУЖЕНИЕ передачи даров. «Это сверхъестественно!»,"['ТБН', 'молитва', 'исцеление', 'Проповеди', 'христианский канал', 'онлайн проповеди', 'Это сверхъестественно', 'сид рот', 'сид рот это сверхъестественно', 'сид рот исцеление', 'сид рот сверхъестественное', 'это сверхъестественно сид рот', 'это сверхъестественно', 'это сверхъестественно последний выпуск', 'сид рот последний выпуск', 'сид рот 2023', 'это сверхъестественно сид рот 2023', 'это сверхъестественно 2023', 'дар исцеления', 'дар исцелять', 'молитва об исцелении', 'борьба с искушениями', 'изгнание бесов']",2023-04-13T15:00:11Z,48911,2161,226,,PT45M33S,hd,https://i.ytimg.com/vi/QF_IfKLUIII/hqdefault.jpg
165,qnXUb0zTNuE,Real Pride - LGBT+ Documentaries,Real Pride Exclusive: Born This Way Research,"['LGBTQ activism', 'LGBTQ awareness', 'LGBTQ documentary films', 'LGBTQ educational content', 'LGBTQ equality', 'LGBTQ equality movement', 'LGBTQ issues', 'LGBTQ pride', 'LGBTQ rights movement', 'LGBTQ social justice', 'documentary film', 'evolution of sexuality', 'evolutionary biology', 'gender diversity research', 'gender expression', 'genetic diversity', 'genetic inheritance', 'homosexuality research', 'queer community', 'same-sex attraction']",2021-06-26T16:00:21Z,456056,10804,2312,,PT46M26S,hd,https://i.ytimg.com/vi/qnXUb0zTNuE/hqdefault.jpg
166,wKEzvcHNa7Y,In Touch Ministries,Jesus’s Birth – The Big Picture – Dr. Charles Stanley,"['Charles F. Stanley', 'Charles Stanley', 'In Touch with Dr. Charles Stanley', 'In Touch Ministries', 'Preaching', 'Bible teaching', 'Dr. Stanley', 'Intouch ministries', 'intouch']",2024-12-22T13:01:05Z,61923,2621,180,,PT24M21S,hd,https://i.ytimg.com/vi/wKEzvcHNa7Y/hqdefault.jpg
167,lIZyD-rqZ2o,JCPenney,Jacqui Saldana's Holiday Surprise - Gift Of Giving | JCPenney,"['adrian beltre jcpenney', 'adrian beltre', 'jacqui saldana holiday surprise', 'baby boy bakery holiday surprise', 'jacqui saldana', 'babyboybakery', 'holiday surprise', 'jcpenney gift of giving', 'jcpenney holiday surprise', 'holiday shopping jcpenney', 'holiday surprise commercial', 'giving gifts jcpenney', 'gift of giving', 'jcpenney gifts', 'jcpenney holiday', 'jcpenney holiday commercial', 'jcpenney holiday commercial 2018', 'christmas surprise', 'jcpenney christmas', 'holiday surprise reveal', 'jcpenney']",2018-12-05T22:36:31Z,312850,151,45,,PT2M,hd,https://i.ytimg.com/vi/lIZyD-rqZ2o/hqdefault.jpg
168,godupwGWaFE,SOS-Kinderdorf Deutschland,Leos Geheimnis,"['Kinder', 'Armut', 'Kinderarmut', 'Kinderarmut in Deutschland', 'Kinderarmut soziale Herkunft', 'Kinderarmut durch Eltern', 'Kinderarmut Geld', 'Kinderarmut Corona', 'Kinderarmut Mittagessen', 'Kinderarmut bekämpfen']",2017-06-14T09:51:28Z,1130210,2169,86,,PT1M41S,hd,https://i.ytimg.com/vi/godupwGWaFE/hqdefault.jpg
169,wYxyLkGRmXU,DW News,Ghana:  NGO encourages women to plant their own backyard gardens | Global Ideas,"['DW News', 'Ghana', 'Agrihouse Foundation']",2022-03-01T06:30:16Z,10898,1521,18,,PT6M47S,hd,https://i.ytimg.com/vi/wYxyLkGRmXU/hqdefault.jpg
